0.0,0.0,0.0
0.0,0.044444444444444446,0.0
0.0,0.08888888888888889,0.0
0.0,0.13333333333333333,0.0
0.0,0.17777777777777778,0.0
0.0,0.22222222222222224,0.0
0.0,0.26666666666666666,0.0
0.0,0.3111111111111111,0.0
0.0,0.35555555555555557,0.0
0.0,0.4,0.0
0.05,0.0,0.0
0.05,0.044444444444444446,0.0
0.05,0.08888888888888889,0.0
0.05,0.13333333333333333,0.0
0.05,0.17777777777777778,0.0
0.05,0.22222222222222224,0.0
0.05,0.26666666666666666,0.0
0.05,0.3111111111111111,0.0
0.05,0.35555555555555557,0.0
0.05,0.4,0.0
0.1,0.0,0.0
0.1,0.044444444444444446,0.0
0.1,0.08888888888888889,0.0
0.1,0.13333333333333333,0.0
0.1,0.17777777777777778,0.0
0.1,0.22222222222222224,0.0
0.1,0.26666666666666666,0.0
0.1,0.3111111111111111,0.0
0.1,0.35555555555555557,0.0
0.1,0.4,0.0
0.15,0.0,0.0
0.15,0.044444444444444446,0.0
0.15,0.08888888888888889,0.0
0.15,0.13333333333333333,0.0
0.15,0.17777777777777778,0.0
0.15,0.22222222222222224,0.0
0.15,0.26666666666666666,0.0
0.15,0.3111111111111111,0.0
0.15,0.35555555555555557,0.0
0.15,0.4,0.0
0.2,0.0,0.0
0.2,0.044444444444444446,0.0
0.2,0.08888888888888889,0.0
0.2,0.13333333333333333,0.0
0.2,0.17777777777777778,0.0
0.2,0.22222222222222224,0.0
0.2,0.26666666666666666,0.0
0.2,0.3111111111111111,0.013763336163995568
0.2,0.35555555555555557,0.18655184595410312
0.2,0.4,0.5378640472904316
0.25,0.0,0.0
0.25,0.044444444444444446,0.0
0.25,0.08888888888888889,0.0
0.25,0.13333333333333333,0.0
0.25,0.17777777777777778,0.004498324741954351
0.25,0.22222222222222224,0.14659201636088315
0.25,0.26666666666666666,0.47202914471924645
0.25,0.3111111111111111,0.9415571891965421
0.25,0.35555555555555557,1.0
0.25,0.4,1.0
0.3,0.0,0.0
0.3,0.044444444444444446,0.00028126394446194883
